Date,FuzzedDescription,UnitsSold,PricePerUnitPounds,RevenuePounds,K-Means_Cluster,DBScan,HDBScan,Spectral-Cluster
2010-01-18,feltcraft 6 flower friends,3,2.1,6.3,12,1,10,2
2010-01-18,feltcraft butterfly hearts,1,1.45,1.45,12,1,10,2
2010-01-18,feltcraft doll rosie,3,3.94,11.82,12,1,10,2
2010-01-18,four hook white lovebirds,2,4.21,8.42,7,1,-1,8
2010-01-18,gin tonic diet metal sign,15,2.45,36.75,4,4,0,0
2010-01-18,grand chocolatecandle,4,8.47,33.88,4,4,0,0
2010-01-18,hand over the chocolate sign,2,3.16,6.32,4,4,0,0
2010-01-18,hanging heart zinc tlight holder,80,2.58,206.4,7,1,12,8
2010-01-18,hanging jam jar tlight holder,12,0.85,10.2,7,1,12,8
2010-01-18,heart filigree dove small,11,2.19,24.09,2,1,-1,2
2010-01-18,heart ivory trellis small,51,1.79,91.29,2,1,11,2
2010-01-18,home sweet home metal sign,1,5.91,5.91,4,4,0,0
2010-01-18,hook 3 hanger magic garden,16,3.01,48.16,7,1,12,8
2010-01-18,hook 5 hanger magic toadstool,15,2.93,43.95,7,1,12,8
2010-01-18,hot baths metal sign,4,2.8,11.2,4,4,0,0
2010-01-18,hot water bottle tea and sympathy,17,6.21,105.57,12,1,-1,2
2010-01-18,i can only please one person mug,25,1.25,31.25,6,2,5,6
2010-01-18,ivory hanging decoration heart,11,1.12,12.32,7,1,12,8
2010-01-18,jumbo bag baroque black white,22,1.9500000000000002,42.9,5,0,8,5
2010-01-18,jumbo bag pink vintage paisley,19,3.08,58.52,5,0,8,5
2010-01-18,jumbo bag scandinavian paisley,14,3.08,43.12,5,0,8,5
2010-01-18,jumbo bag strawberry,32,1.9500000000000002,62.4,5,0,8,5
2010-01-18,jumbo bag toys,32,2.4,76.8,5,0,8,5
2010-01-18,jumbo storage bag skulls,44,1.9500000000000002,85.8,5,0,8,5
2010-01-18,key fob shed,2,1.16,2.32,4,4,0,0
2010-01-18,ladies gentlemen metal sign,6,4.22,25.32,4,4,0,0
2010-01-18,large heart measuring spoons,43,1.31,56.33,2,1,11,2
2010-01-18,love building block word,18,8.91,160.38,2,1,11,8
2010-01-18,lovebird hanging decoration white,23,1.12,25.76,7,1,12,8
2010-01-18,lunch bag black skull,4,3.36,13.44,8,0,8,1
2010-01-18,lunch bag red spotty,7,2.93,20.51,3,0,8,7
2010-01-18,lunch bag woodland,3,4.21,12.63,8,0,8,1
2010-01-18,lunchbox with cutlery retrospot,4,3.8,15.2,6,2,5,6
2010-01-18,mini cake stand hanging strawbery,15,7.57,113.55,7,1,12,8
2010-01-18,no singing metal sign,13,3.16,41.08,4,4,0,0
2010-01-18,pack of 12 hearts design tissues,56,0.55,30.8,1,3,2,9
2010-01-18,pack of 60 dinosaur cake cases,28,0.79,22.12,1,3,2,9
2010-01-18,pack of 60 mushroom cake cases,27,0.79,21.33,1,3,2,9
2010-01-18,pack of 60 pink paisley cake cases,52,0.92,47.84,1,3,2,9
2010-01-18,pack of 72 retro spot cake cases,331,0.8,264.8,1,3,2,9
2010-01-18,pack of 72 skull cake cases,52,0.73,37.96,1,3,2,9
2010-01-18,paper bunting retro spots,13,5.17,67.21,0,2,6,4
2010-01-18,paper chain kit retro spot,2,5.91,11.82,0,2,6,4
2010-01-18,party bunting,11,5.92,65.12,0,1,-1,10
2010-01-18,party metal sign,1,1.45,1.45,4,4,0,0
2010-01-18,pink 3 piece mini dots cutlery set,14,7.62,106.68,9,2,6,4
2010-01-18,pink blue felt craft trinket box,4,1.25,5.0,12,1,10,2
2010-01-18,pink doughnut trinket pot,29,2.33,67.57,2,1,11,2
2010-01-18,pink fairy cake childs apron,35,2.4,84.0,1,3,2,9
2010-01-18,pottering in the shed metal sign,4,1.9500000000000002,7.8,4,4,0,0
2010-01-18,potting shed tea mug,7,1.25,8.75,6,2,5,6
2010-01-18,red spot ceramic drawer knob,37,1.79,66.23,6,2,5,6
2010-01-18,red spotty biscuit tin,13,8.47,110.11,3,0,7,7
2010-01-18,red spotty bowl,5,2.51,12.55,3,0,7,7
2010-01-18,red spotty charlotte bag,19,1.3900000000000001,26.41,5,0,8,5
2010-01-18,red spotty oven glove double,29,3.43,99.47,3,0,7,7
2010-01-18,red spotty round cake tins,4,9.95,39.8,3,0,7,7
2010-01-18,red spotty shopper bag,2,4.21,8.42,3,0,8,7
2010-01-18,retro spot cake stand,25,15.59,389.75,6,2,5,6
2010-01-18,retro spot large milk jug,1,10.17,10.17,6,2,5,6
2010-01-18,retro spot small milk jug,85,2.96,251.6,6,2,5,6
2010-01-18,retro spot storage jar,5,5.68,28.4,6,2,5,6
2010-01-18,retro spot sugar jam bowl,76,3.24,246.24,6,2,5,6
2010-01-18,retro spot tea set ceramic 11 pc,3,4.95,14.85,6,2,5,6
2010-01-18,retro spot traditional teapot,62,7.45,461.9,6,2,5,6
2010-01-18,retro spots butter dish,4,6.69,26.76,6,2,5,6
2010-01-18,rex cashcarry jumbo shopper,18,0.9500000000000001,17.1,5,0,8,5
2010-01-18,ribbon reel spots design,5,1.65,8.25,0,2,6,4
2010-01-18,round container set of 5 retrospot,17,2.68,45.56,6,2,5,6
2010-01-18,round snack boxes set 4 fruits,9,3.69,33.21,9,2,-1,4
2010-01-18,round snack boxes set4 woodland,18,4.22,75.96,9,2,-1,4
2010-01-18,scottie dog hot water bottle,10,7.98,79.8,12,1,-1,2
2010-01-18,set of 3 heart cookie cutters,57,1.43,81.51,2,1,11,2
2010-01-18,set of 36 teatime paper doilies,12,1.45,17.4,9,2,6,4
2010-01-18,set of 72 pink heart paper doilies,37,1.96,72.52,9,2,6,4
2010-01-18,set of 72 retro spot paper doilies,14,2.22,31.08,9,2,6,4
2010-01-18,set10 pink spotty party candles,6,1.25,7.5,3,0,7,7
2010-01-18,set2 red spotty tea towels,9,4.43,39.87,3,0,7,7
2010-01-18,set20 red spotty paper napkins,9,1.34,12.06,3,0,7,7
2010-01-18,set5 red spotty lid glass bowls,3,5.91,17.73,3,0,7,7
2010-01-18,set6 purple butterfly tlights,6,3.79,22.74,7,1,12,8
2010-01-18,set6 red spotty paper cups,4,1.6600000000000001,6.64,3,0,7,7
2010-01-18,skull shoulder bag,8,2.93,23.44,8,0,8,1
2010-01-18,skulls water transfer tattoos,5,1.6600000000000001,8.3,8,0,4,1
2010-01-18,small glass heart trinket pot,151,2.56,386.56,2,1,11,2
2010-01-18,space boy birthday card,3,0.84,2.52,11,1,-1,11
2010-01-18,strawberry ceramic trinket box,57,1.67,95.19,2,1,-1,2
2010-01-18,strawberry charlotte bag,21,1.12,23.52,5,0,8,5
2010-01-18,strawberry lunchbox with cutlery,4,3.8,15.2,9,2,6,4
2010-01-18,swallows greeting card,17,0.63,10.71,11,1,9,11
2010-01-18,tea bag plate red spotty,294,1.35,396.9,3,0,7,7
2010-01-18,tea party birthday card,12,0.42,5.04,11,1,9,11
2010-01-18,tea time tea towels,13,3.94,51.22,9,0,-1,4
2010-01-18,toilet metal sign,5,1.28,6.4,4,4,0,0
2010-01-18,victorian glass hanging tlight,12,2.51,30.12,7,1,12,8
2010-01-18,victorian sewing box large,6,8.22,49.32,2,1,-1,11
2010-01-18,vintage heads and tails card game,8,1.88,15.04,11,1,9,11
2010-01-18,vintage snap cards,21,1.25,26.25,11,1,-1,11
2010-01-18,vintage union jack bunting,3,12.74,38.22,11,1,-1,11
2010-01-18,vintage union jack cushion cover,1,4.95,4.95,11,1,9,11
2010-01-18,weekend bag vintage rose paisley,2,5.52,11.04,5,0,8,5
2010-01-18,white hanging heart tlight holder,106,3.15,333.9,7,1,12,8
2010-01-18,white spot red ceramic drawer knob,15,2.51,37.65,6,2,5,6
2010-01-18,wood 2 drawer cabinet white finish,6,9.34,56.04,0,1,3,10
2010-01-18,wood s3 cabinet ant white finish,14,7.45,104.3,0,1,3,10
2010-01-18,wooden box of dominoes,1,2.51,2.51,0,1,-1,10
2010-01-18,wooden frame antique white,10,4.12,41.2,0,1,3,10
2010-01-18,wooden happy birthday garland,13,3.8,49.4,0,1,3,10
2010-01-18,wooden picture frame white finish,221,2.46,543.66,0,1,3,10
2010-01-18,woodland charlotte bag,15,1.46,21.9,5,0,8,5
2010-01-18,zinc metal heart decoration,4,2.51,10.04,7,1,12,8
2010-01-19,12 pencils small tube red spotty,52,0.65,33.8,3,0,7,7
2010-01-19,12 pencils tall tube posy,25,0.97,24.25,9,0,-1,7
2010-01-19,12 pencils tall tube woodland,20,1.6600000000000001,33.2,9,0,-1,7
2010-01-19,3 stripey mice feltcraft,13,2.7,35.1,12,1,10,2
2010-01-19,60 teatime fairy cake cases,160,0.67,107.2,1,3,2,9
2010-01-19,72 sweetheart fairy cake cases,42,0.67,28.14,1,3,2,9
2010-01-19,antique silver tea glass etched,9,2.51,22.59,0,1,-1,10
2010-01-19,assorted colour bird ornament,168,1.57,263.76,7,1,-1,8
2010-01-19,bag 500g swirly marbles,1,1.6600000000000001,1.6600000000000001,5,0,8,5
2010-01-19,baking set 9 piece retrospot,43,5.72,245.96,6,2,5,6
2010-01-19,bathroom metal sign,9,1.71,15.39,4,4,0,0
2010-01-19,beware of the cat metal sign,73,2.45,178.85,4,4,0,0
2010-01-19,blue happy birthday bunting,9,5.45,49.05,0,1,-1,10
2010-01-19,ceramic cake design spotted mug,13,2.42,31.46,6,2,5,6
2010-01-19,charlotte bag pinkwhite spots,27,1.17,31.59,5,0,8,5
2010-01-19,charlotte bag suki design,3,1.6600000000000001,4.98,5,0,8,5
2010-01-19,childs apron spaceboy design,12,2.4,28.8,8,-1,-1,1
2010-01-19,chocolate this way metal sign,12,2.1,25.2,4,4,0,0
2010-01-19,colour glass tlight holder hanging,56,0.65,36.4,7,1,12,8
2010-01-19,cream cupid hearts coat hanger,9,5.01,45.09,7,1,12,8
2010-01-19,cream heart card holder,9,5.46,49.14,2,1,11,2
2010-01-19,door mat fairy cake,3,10.16,30.48,10,5,1,3
2010-01-19,door mat new england,10,5.95,59.5,10,5,1,3
2010-01-19,door mat union flag,25,7.79,194.75,10,5,1,3
2010-01-19,doormat hearts,8,6.75,54.0,10,5,1,3
2010-01-19,doormat union jack guns and roses,2,13.57,27.14,10,5,1,3
2010-01-19,fancy font birthday card,122,0.51,62.22,11,1,-1,11
2010-01-19,feltcraft 6 flower friends,10,2.8,28.0,12,1,10,2
2010-01-19,feltcraft butterfly hearts,26,1.45,37.7,12,1,10,2
2010-01-19,feltcraft doll rosie,6,2.95,17.7,12,1,10,2
2010-01-19,four hook white lovebirds,12,2.1,25.2,7,1,-1,8
2010-01-19,gin tonic diet metal sign,26,2.1,54.6,4,4,0,0
2010-01-19,grand chocolatecandle,27,1.45,39.15,4,4,0,0
2010-01-19,grey floral feltcraft shoulder bag,11,5.3,58.3,12,1,10,2
2010-01-19,hand over the chocolate sign,12,2.1,25.2,4,4,0,0
2010-01-19,hanging heart zinc tlight holder,174,1.49,259.26,7,1,12,8
2010-01-19,hanging jam jar tlight holder,12,0.85,10.2,7,1,12,8
2010-01-19,heart filigree dove small,19,1.88,35.72,2,1,-1,2
2010-01-19,heart ivory trellis small,37,1.56,57.72,2,1,11,2
2010-01-19,home sweet home metal sign,1,5.91,5.91,4,4,0,0
2010-01-19,hook 3 hanger magic garden,14,1.25,17.5,7,1,12,8
2010-01-19,hook 5 hanger magic toadstool,4,2.79,11.16,7,1,12,8
2010-01-19,hot baths metal sign,73,2.95,215.35,4,4,0,0
2010-01-19,hot water bottle tea and sympathy,16,5.46,87.36,12,1,-1,2
2010-01-19,i can only please one person mug,8,1.9500000000000002,15.6,6,2,5,6
2010-01-19,ivory hanging decoration heart,143,0.85,121.55,7,1,12,8
2010-01-19,jumbo bag baroque black white,13,2.51,32.63,5,0,8,5
2010-01-19,jumbo bag pink vintage paisley,5,3.46,17.3,5,0,8,5
2010-01-19,jumbo bag scandinavian paisley,105,2.6,273.0,5,0,8,5
2010-01-19,jumbo bag strawberry,106,2.44,258.64,5,0,8,5
2010-01-19,jumbo bag toys,7,3.08,21.56,5,0,8,5
2010-01-19,jumbo storage bag skulls,232,2.2800000000000002,528.96,5,0,8,5
2010-01-19,key fob shed,3,1.16,3.48,4,4,0,0
2010-01-19,ladies gentlemen metal sign,48,2.1,100.8,4,4,0,0
2010-01-19,large heart measuring spoons,6,1.38,8.28,2,1,11,2
2010-01-19,love building block word,51,6.49,330.99,2,1,11,8
2010-01-19,lovebird hanging decoration white,4,1.6600000000000001,6.64,7,1,12,8
2010-01-19,lunch bag black skull,25,2.5,62.5,8,0,8,1
2010-01-19,lunch bag cars blue,5,2.93,14.65,8,0,8,1
2010-01-19,lunch bag red spotty,32,2.16,69.12,3,0,8,7
2010-01-19,lunch bag woodland,20,1.65,33.0,8,0,8,1
2010-01-19,lunchbox with cutlery retrospot,30,2.9699999999999998,89.1,6,2,5,6
2010-01-19,mini cake stand hanging strawbery,7,12.3,86.1,7,1,12,8
2010-01-19,pack 20 english rose paper napkins,12,1.12,13.44,9,2,6,4
2010-01-19,pack of 12 hearts design tissues,48,0.29,13.92,1,3,2,9
2010-01-19,pack of 60 dinosaur cake cases,7,0.92,6.44,1,3,2,9
2010-01-19,pack of 60 mushroom cake cases,2,1.28,2.56,1,3,2,9
2010-01-19,pack of 60 pink paisley cake cases,5,1.28,6.4,1,3,2,9
2010-01-19,pack of 72 retro spot cake cases,68,0.84,57.12,1,3,2,9
2010-01-19,pack of 72 skull cake cases,128,0.88,112.64,1,3,2,9
2010-01-19,paper bunting retro spots,12,3.54,42.48,0,2,6,4
2010-01-19,paper chain kit retro spot,23,2.95,67.85,0,2,6,4
2010-01-19,party bunting,2,8.47,16.94,0,1,-1,10
2010-01-19,pink 3 piece mini dots cutlery set,174,3.63,631.62,9,2,6,4
2010-01-19,pink blue felt craft trinket box,193,1.43,275.99,12,1,10,2
2010-01-19,pink fairy cake childs apron,44,1.9500000000000002,85.8,1,3,2,9
2010-01-19,pottering in the shed metal sign,16,2.7,43.2,4,4,0,0
2010-01-19,potting shed tea mug,3,2.66,7.98,6,2,5,6
2010-01-19,red gingham rose jewellery box,11,2.22,24.42,2,1,-1,2
2010-01-19,red spot ceramic drawer knob,34,1.67,56.78,6,2,5,6
2010-01-19,red spotty biscuit tin,13,5.32,69.16,3,0,7,7
2010-01-19,red spotty bowl,1,11.02,11.02,3,0,7,7
2010-01-19,red spotty charlotte bag,27,1.17,31.59,5,0,8,5
2010-01-19,red spotty oven glove double,20,1.25,25.0,3,0,7,7
2010-01-19,red spotty round cake tins,20,12.52,250.4,3,0,7,7
2010-01-19,red spotty shopper bag,52,2.01,104.52,3,0,8,7
2010-01-19,retro spot cake stand,7,10.95,76.65,6,2,5,6
2010-01-19,retro spot large milk jug,18,4.6,82.8,6,2,5,6
2010-01-19,retro spot small milk jug,62,3.24,200.88,6,2,5,6
2010-01-19,retro spot sugar jam bowl,2,5.06,10.12,6,2,5,6
2010-01-19,retro spot tea set ceramic 11 pc,20,6.16,123.2,6,2,5,6
2010-01-19,retro spot traditional teapot,19,9.76,185.44,6,2,5,6
2010-01-19,retro spots butter dish,6,4.95,29.7,6,2,5,6
2010-01-19,rex cashcarry jumbo shopper,8,0.9500000000000001,7.6,5,0,8,5
2010-01-19,ribbon reel spots design,11,1.65,18.15,0,2,6,4
2010-01-19,round container set of 5 retrospot,52,2.4,124.8,6,2,5,6
2010-01-19,round snack boxes set 4 fruits,5,5.91,29.55,9,2,-1,4
2010-01-19,round snack boxes set4 woodland,23,4.13,94.99,9,2,-1,4
2010-01-19,scottie dog hot water bottle,10,4.95,49.5,12,1,-1,2
2010-01-19,set 12 retro white chalk sticks,24,0.42,10.08,0,2,-1,4
2010-01-19,set of 3 heart cookie cutters,225,1.4,315.0,2,1,11,2
2010-01-19,set of 36 paisley flower doilies,2,2.98,5.96,9,2,6,4
2010-01-19,set of 36 teatime paper doilies,13,1.45,18.85,9,2,6,4
2010-01-19,set of 72 pink heart paper doilies,15,1.83,27.45,9,2,6,4
2010-01-19,set of 72 retro spot paper doilies,14,2.22,31.08,9,2,6,4
2010-01-19,set10 pink spotty party candles,104,1.25,130.0,3,0,7,7
2010-01-19,set2 red spotty tea towels,7,4.43,31.01,3,0,7,7
2010-01-19,set20 red spotty paper napkins,34,1.17,39.78,3,0,7,7
2010-01-19,set5 red spotty lid glass bowls,57,3.46,197.22,3,0,7,7
2010-01-19,set6 purple butterfly tlights,24,2.1,50.4,7,1,12,8
2010-01-19,set6 red spotty paper cups,61,0.77,46.97,3,0,7,7
2010-01-19,skull shoulder bag,26,2.5,65.0,8,0,8,1
2010-01-19,skulls water transfer tattoos,15,1.12,16.8,8,0,4,1
2010-01-19,small glass heart trinket pot,15,3.51,52.65,2,1,11,2
2010-01-19,space boy birthday card,16,0.7000000000000001,11.2,11,1,-1,11
2010-01-19,strawberry ceramic trinket box,65,1.56,101.4,2,1,-1,2
2010-01-19,strawberry charlotte bag,1,1.6600000000000001,1.6600000000000001,5,0,8,5
2010-01-19,strawberry lunchbox with cutlery,9,3.39,30.51,9,2,6,4
2010-01-19,swallows greeting card,193,0.47000000000000003,90.71,11,1,9,11
2010-01-19,tea bag plate red spotty,37,1.25,46.25,3,0,7,7
2010-01-19,tea party birthday card,77,0.68,52.36,11,1,9,11
2010-01-19,tea time tea towels,24,2.95,70.8,9,0,-1,4
2010-01-19,toilet metal sign,4,0.92,3.68,4,4,0,0
2010-01-19,victorian glass hanging tlight,10,1.88,18.8,7,1,12,8
2010-01-19,vintage heads and tails card game,74,1.78,131.72,11,1,9,11
2010-01-19,vintage snap cards,76,1.35,102.6,11,1,-1,11
2010-01-19,vintage union jack bunting,5,8.5,42.5,11,1,-1,11
2010-01-19,vintage union jack cushion cover,2,4.95,9.9,11,1,9,11
2010-01-19,weekend bag vintage rose paisley,12,5.52,66.24,5,0,8,5
2010-01-19,white hanging heart tlight holder,251,3.2800000000000002,823.28,7,1,12,8
2010-01-19,white spot red ceramic drawer knob,12,1.25,15.0,6,2,5,6
2010-01-19,wood 2 drawer cabinet white finish,5,8.21,41.05,0,1,3,10
2010-01-19,wood s3 cabinet ant white finish,8,7.95,63.6,0,1,3,10
2010-01-19,wooden frame antique white,55,3.8,209.0,0,1,3,10
2010-01-19,wooden happy birthday garland,28,2.7,75.6,0,1,3,10
2010-01-19,wooden picture frame white finish,9,2.55,22.95,0,1,3,10
2010-01-19,woodland charlotte bag,23,1.25,28.75,5,0,8,5
2010-01-19,zinc metal heart decoration,57,1.43,81.51,7,1,12,8
2010-01-20,12 pencils tall tube posy,1,0.65,0.65,9,0,-1,7
2010-01-20,12 pencils tall tube woodland,1,0.85,0.85,9,0,-1,7
2010-01-20,60 teatime fairy cake cases,534,0.61,325.74,1,3,2,9
2010-01-20,72 sweetheart fairy cake cases,610,0.61,372.1,1,3,2,9
2010-01-20,antique silver tea glass etched,1,2.51,2.51,0,1,-1,10
2010-01-20,assorted colour bird ornament,56,1.69,94.64,7,1,-1,8
2010-01-20,bag 500g swirly marbles,10,0.42,4.2,5,0,8,5
2010-01-20,baking set 9 piece retrospot,1,11.02,11.02,6,2,5,6
2010-01-20,bathroom metal sign,15,1.45,21.75,4,4,0,0
2010-01-20,beware of the cat metal sign,16,1.69,27.04,4,4,0,0
2010-01-20,blue happy birthday bunting,2,5.45,10.9,0,1,-1,10
2010-01-20,blue spotty cup,13,1.46,18.98,3,0,7,7
2010-01-20,ceramic cake bowl hanging cakes,1,2.95,2.95,7,1,12,8
2010-01-20,ceramic cake design spotted mug,1,1.49,1.49,6,2,5,6
2010-01-20,charlotte bag pinkwhite spots,1,1.6600000000000001,1.6600000000000001,5,0,8,5
2010-01-20,charlotte bag suki design,10,0.85,8.5,5,0,8,5
2010-01-20,childs apron spaceboy design,3,1.9500000000000002,5.85,8,-1,-1,1
2010-01-20,chocolate this way metal sign,6,2.1,12.6,4,4,0,0
2010-01-20,colour glass tlight holder hanging,24,0.65,15.6,7,1,12,8
2010-01-20,cook with wine metal sign,1,4.21,4.21,4,4,0,0
2010-01-20,cream cupid hearts coat hanger,4,3.25,13.0,7,1,12,8
2010-01-20,cream heart card holder,8,5.46,43.68,2,1,11,2
2010-01-20,door mat 3 smiley cats,2,6.75,13.5,10,5,1,3
2010-01-20,door mat fairy cake,8,6.75,54.0,10,5,1,3
2010-01-20,door mat new england,4,6.75,27.0,10,5,1,3
2010-01-20,door mat union flag,10,8.46,84.6,10,5,1,3
2010-01-20,doormat hearts,3,6.75,20.25,10,5,1,3
2010-01-20,doormat union jack guns and roses,6,6.75,40.5,10,5,1,3
2010-01-20,edwardian parasol black,6,8.21,49.26,11,1,9,11
2010-01-20,edwardian parasol natural,2,12.72,25.44,11,1,9,11
2010-01-20,fairy cake notebook a5 size,5,1.17,5.85,1,3,2,9
2010-01-20,feltcraft butterfly hearts,6,1.45,8.7,12,1,10,2
2010-01-20,feltcraft doll rosie,1,2.95,2.95,12,1,10,2
2010-01-20,four hook white lovebirds,1,2.1,2.1,7,1,-1,8
2010-01-20,gin tonic diet metal sign,15,2.1,31.5,4,4,0,0
2010-01-20,grand chocolatecandle,27,1.45,39.15,4,4,0,0
2010-01-20,hand over the chocolate sign,5,2.8,14.0,4,4,0,0
2010-01-20,hanging heart zinc tlight holder,147,2.36,346.92,7,1,12,8
2010-01-20,hanging jam jar tlight holder,12,0.85,10.2,7,1,12,8
2010-01-20,heart filigree dove small,72,1.25,90.0,2,1,-1,2
2010-01-20,heart ivory trellis small,138,1.5,207.0,2,1,11,2
2010-01-20,home sweet home metal sign,1,5.91,5.91,4,4,0,0
2010-01-20,hook 3 hanger magic garden,7,2.94,20.58,7,1,12,8
2010-01-20,hook 5 hanger magic toadstool,2,3.36,6.72,7,1,12,8
2010-01-20,hot baths metal sign,2,4.21,8.42,4,4,0,0
2010-01-20,hot water bottle tea and sympathy,4,3.95,15.8,12,1,-1,2
2010-01-20,ivory hanging decoration heart,29,0.85,24.65,7,1,12,8
2010-01-20,jumbo bag baroque black white,22,1.9500000000000002,42.9,5,0,8,5
2010-01-20,jumbo bag pink vintage paisley,2,1.9500000000000002,3.9,5,0,8,5
2010-01-20,jumbo bag scandinavian paisley,6,1.9500000000000002,11.7,5,0,8,5
2010-01-20,jumbo bag strawberry,22,1.9500000000000002,42.9,5,0,8,5
2010-01-20,jumbo bag toys,130,1.88,244.4,5,0,8,5
2010-01-20,jumbo storage bag skulls,20,1.9500000000000002,39.0,5,0,8,5
2010-01-20,large heart measuring spoons,49,1.67,81.83,2,1,11,2
2010-01-20,love building block word,31,6.69,207.39,2,1,11,8
2010-01-20,lovebird hanging decoration white,14,1.25,17.5,7,1,12,8
2010-01-20,lunch bag black skull,12,1.65,19.8,8,0,8,1
2010-01-20,lunch bag cars blue,164,1.55,254.2,8,0,8,1
2010-01-20,lunch bag red spotty,172,1.57,270.04,3,0,8,7
2010-01-20,lunch bag woodland,4,1.65,6.6,8,0,8,1
2010-01-20,lunchbox with cutlery retrospot,5,2.55,12.75,6,2,5,6
2010-01-20,mini cake stand hanging strawbery,2,1.65,3.3,7,1,12,8
2010-01-20,no singing metal sign,3,3.16,9.48,4,4,0,0
2010-01-20,pack 20 english rose paper napkins,2,1.6600000000000001,3.32,9,2,6,4
2010-01-20,pack of 12 hearts design tissues,145,0.36,52.2,1,3,2,9
2010-01-20,pack of 60 dinosaur cake cases,267,0.5,133.5,1,3,2,9
2010-01-20,pack of 60 mushroom cake cases,4,0.55,2.2,1,3,2,9
2010-01-20,pack of 60 pink paisley cake cases,509,0.67,341.03,1,3,2,9
2010-01-20,pack of 72 retro spot cake cases,513,0.67,343.71,1,3,2,9
2010-01-20,paper bunting retro spots,6,2.95,17.7,0,2,6,4
2010-01-20,paper chain kit retro spot,12,2.95,35.4,0,2,6,4
2010-01-20,pink 3 piece mini dots cutlery set,37,4.23,156.51,9,2,6,4
2010-01-20,pink doughnut trinket pot,16,2.22,35.52,2,1,11,2
2010-01-20,pottering in the shed metal sign,12,1.9500000000000002,23.4,4,4,0,0
2010-01-20,potting shed tea mug,3,3.36,10.08,6,2,5,6
2010-01-20,red gingham rose jewellery box,7,2.22,15.54,2,1,-1,2
2010-01-20,red spotty biscuit tin,2,3.75,7.5,3,0,7,7
2010-01-20,red spotty bowl,6,2.9,17.4,3,0,7,7
2010-01-20,red spotty charlotte bag,13,1.25,16.25,5,0,8,5
2010-01-20,red spotty oven glove double,3,4.21,12.63,3,0,7,7
2010-01-20,red spotty round cake tins,2,9.95,19.9,3,0,7,7
2010-01-20,red spotty shopper bag,1,2.51,2.51,3,0,8,7
2010-01-20,retro spot cake stand,1,10.95,10.95,6,2,5,6
2010-01-20,retro spot large milk jug,2,4.95,9.9,6,2,5,6
2010-01-20,retro spot small milk jug,8,3.05,24.4,6,2,5,6
2010-01-20,retro spot storage jar,1,7.62,7.62,6,2,5,6
2010-01-20,retro spot sugar jam bowl,7,3.8,26.6,6,2,5,6
2010-01-20,retro spot tea set ceramic 11 pc,5,4.95,24.75,6,2,5,6
2010-01-20,rex cashcarry jumbo shopper,2,0.9500000000000001,1.9,5,0,8,5
2010-01-20,ribbon reel spots design,21,1.99,41.79,0,2,6,4
2010-01-20,round snack boxes set 4 fruits,6,2.95,17.7,9,2,-1,4
2010-01-20,round snack boxes set4 woodland,6,2.95,17.7,9,2,-1,4
2010-01-20,scottie dog hot water bottle,4,7.98,31.92,12,1,-1,2
2010-01-20,set 12 retro white chalk sticks,4,0.42,1.6800000000000002,0,2,-1,4
2010-01-20,set of 3 heart cookie cutters,35,1.25,43.75,2,1,11,2
2010-01-20,set of 36 paisley flower doilies,2,1.45,2.9,9,2,6,4
2010-01-20,set of 36 teatime paper doilies,1,1.45,1.45,9,2,6,4
2010-01-20,set of 72 pink heart paper doilies,23,1.76,40.48,9,2,6,4
2010-01-20,set of 72 retro spot paper doilies,5,2.22,11.1,9,2,6,4
2010-01-20,set10 pink spotty party candles,24,1.25,30.0,3,0,7,7
2010-01-20,set2 red spotty tea towels,7,2.95,20.65,3,0,7,7
2010-01-20,set20 red spotty paper napkins,27,1.05,28.35,3,0,7,7
2010-01-20,set5 red spotty lid glass bowls,3,2.95,8.85,3,0,7,7
2010-01-20,set6 purple butterfly tlights,4,2.1,8.4,7,1,12,8
